iter	Passed	Remaining
1667	34788	17352
1668	34809	17331
1669	34829	17310
1670	34849	17289
1671	34868	17267
1672	34889	17246
1673	34909	17225
1674	34926	17202
1675	34944	17180
1676	34967	17160
1677	34987	17139
1678	35007	17117
1679	35027	17096
1680	35046	17075
1681	35068	17054
1682	35087	17033
1683	35106	17011
1684	35125	16989
1685	35145	16968
1686	35164	16946
1687	35183	16924
1688	35203	16903
1689	35225	16883
1690	35247	16862
1691	35271	16843
1692	35290	16822
1693	35311	16800
1694	35331	16779
1695	35351	16758
1696	35374	16738
1697	35397	16719
1698	35416	16697
1699	35437	16676
1700	35458	16655
1701	35482	16636
1702	35505	16616
1703	35524	16594
1704	35545	16573
1705	35565	16552
1706	35584	16530
1707	35603	16509
1708	35624	16488
1709	35647	16468
1710	35667	16447
1711	35689	16427
1712	35712	16407
1713	35731	16385
1714	35751	16364
1715	35773	16344
1716	35795	16323
1717	35814	16302
1718	35834	16280
1719	35855	16259
1720	35877	16239
1721	35899	16219
1722	35919	16198
1723	35940	16177
1724	35962	16156
1725	35982	16135
1726	36000	16113
1727	36021	16092
1728	36039	16070
1729	36059	16049
1730	36080	16028
1731	36100	16007
1732	36121	15986
1733	36144	15967
1734	36164	15945
1735	36186	15925
1736	36206	15904
1737	36226	15882
1738	36245	15861
1739	36268	15841
1740	36288	15820
1741	36310	15799
1742	36332	15779
1743	36351	15758
1744	36375	15738
1745	36394	15716
1746	36417	15696
1747	36437	15675
1748	36459	15655
1749	36480	15634
1750	36500	15613
1751	36520	15592
1752	36540	15570
1753	36560	15549
1754	36581	15528
1755	36604	15509
1756	36625	15488
1757	36648	15468
1758	36668	15447
1759	36689	15426
1760	36712	15406
1761	36734	15385
1762	36756	15365
1763	36777	15344
1764	36800	15324
1765	36820	15303
1766	36840	15282
1767	36862	15261
1768	36883	15241
1769	36903	15220
1770	36924	15199
1771	36944	15178
1772	36964	15156
1773	36986	15136
1774	37008	15116
1775	37030	15095
1776	37053	15075
1777	37074	15054
1778	37097	15034
1779	37118	15014
1780	37139	14993
1781	37163	14973
1782	37184	14953
1783	37208	14933
1784	37231	14913
1785	37252	14892
1786	37271	14871
1787	37292	14850
1788	37311	14828
1789	37334	14808
1790	37353	14787
1791	37372	14765
1792	37391	14743
1793	37411	14722
1794	37432	14702
1795	37453	14680
1796	37473	14659
1797	37493	14638
1798	37512	14617
1799	37533	14596
1800	37554	14575
1801	37576	14554
1802	37595	14533
1803	37615	14512
1804	37633	14490
1805	37656	14470
1806	37675	14449
1807	37696	14428
1808	37716	14406
1809	37736	14385
1810	37757	14365
1811	37783	14346
1812	37803	14325
1813	37824	14304
1814	37846	14283
1815	37867	14262
1816	37890	14242
1817	37911	14222
1818	37930	14200
1819	37951	14179
1820	37971	14158
1821	37990	14137
1822	38011	14116
1823	38032	14095
1824	38053	14074
1825	38073	14053
1826	38100	14034
1827	38119	14013
1828	38137	13991
1829	38157	13970
1830	38181	13950
1831	38201	13929
1832	38224	13909
1833	38245	13888
1834	38269	13868
1835	38288	13847
1836	38309	13826
1837	38335	13807
1838	38356	13786
1839	38379	13766
1840	38400	13745
1841	38423	13725
1842	38446	13705
1843	38467	13684
1844	38488	13663
1845	38509	13643
1846	38528	13621
1847	38549	13600
1848	38582	13584
1849	38606	13564
1850	38629	13544
1851	38650	13523
1852	38674	13503
1853	38694	13482
1854	38717	13462
1855	38741	13442
1856	38765	13422
1857	38789	13402
1858	38813	13383
1859	38832	13361
1860	38856	13341
1861	38880	13322
1862	38902	13301
1863	38924	13281
1864	38951	13262
1865	38977	13243
1866	38999	13222
1867	39019	13201
1868	39042	13181
1869	39063	13160
1870	39085	13139
1871	39105	13118
1872	39127	13098
1873	39146	13076
1874	39167	13055
1875	39188	13035
1876	39210	13014
1877	39231	12993
1878	39249	12971
1879	39268	12950
1880	39288	12929
1881	39310	12908
1882	39330	12887
1883	39350	12866
1884	39370	12845
1885	39390	12823
1886	39410	12802
1887	39431	12781
1888	39453	12761
1889	39477	12741
1890	39496	12720
1891	39518	12699
1892	39540	12678
1893	39562	12658
1894	39581	12636
1895	39601	12615
1896	39624	12595
1897	39644	12574
1898	39664	12553
1899	39684	12532
1900	39706	12511
1901	39725	12490
1902	39745	12468
1903	39768	12448
1904	39787	12427
1905	39809	12406
1906	39831	12385
1907	39853	12365
1908	39876	12345
1909	39898	12324
1910	39919	12303
1911	39940	12282
1912	39961	12261
1913	39983	12241
1914	40005	12221
1915	40028	12200
1916	40049	12179
1917	40072	12159
1918	40094	12139
1919	40115	12118
1920	40138	12097
1921	40156	12076
1922	40178	12055
1923	40199	12034
1924	40219	12013
1925	40239	11992
1926	40262	11972
1927	40282	11951
1928	40302	11929
1929	40323	11908
1930	40344	11888
1931	40363	11866
1932	40384	11845
1933	40405	11825
1934	40425	11803
1935	40445	11782
1936	40466	11761
1937	40485	11740
1938	40505	11719
1939	40525	11697
1940	40544	11676
1941	40562	11654
1942	40585	11634
1943	40605	11613
1944	40628	11593
1945	40649	11572
1946	40668	11550
1947	40687	11529
1948	40709	11508
1949	40730	11487
1950	40751	11467
1951	40771	11446
1952	40793	11425
1953	40815	11404
1954	40836	11383
1955	40855	11362
1956	40875	11341
1957	40895	11320
1958	40920	11300
1959	40939	11279
1960	40959	11258
1961	40979	11236
1962	40999	11215
1963	41021	11195
1964	41041	11174
1965	41061	11153
1966	41082	11132
1967	41101	11110
1968	41123	11090
1969	41144	11069
1970	41165	11048
1971	41186	11027
1972	41204	11006
1973	41226	10985
1974	41247	10964
1975	41267	10943
1976	41288	10922
1977	41310	10901
1978	41330	10880
1979	41354	10860
1980	41374	10839
1981	41396	10819
1982	41416	10797
1983	41436	10776
1984	41456	10755
1985	41475	10734
1986	41496	10713
1987	41517	10692
1988	41537	10671
1989	41557	10650
1990	41579	10629
1991	41599	10608
1992	41618	10587
1993	41638	10566
1994	41659	10545
1995	41679	10524
1996	41699	10503
1997	41718	10481
1998	41739	10461
1999	41762	10440
2000	41782	10419
2001	41805	10399
2002	41825	10378
2003	41845	10357
2004	41866	10335
2005	41886	10314
2006	41906	10293
2007	41927	10273
2008	41947	10252
2009	41968	10231
2010	41990	10210
2011	42010	10189
2012	42030	10168
2013	42049	10147
2014	42070	10126
2015	42090	10105
2016	42109	10083
2017	42128	10062
2018	42149	10041
2019	42168	10020
2020	42187	9998
2021	42208	9978
2022	42227	9956
2023	42245	9935
2024	42265	9914
2025	42287	9893
2026	42308	9872
2027	42330	9851
2028	42352	9831
2029	42373	9810
2030	42396	9790
2031	42415	9768
2032	42435	9747
2033	42455	9726
2034	42477	9706
2035	42496	9684
2036	42518	9664
2037	42539	9643
2038	42560	9622
2039	42580	9601
2040	42601	9580
2041	42622	9559
2042	42641	9538
2043	42661	9517
2044	42681	9496
2045	42701	9475
2046	42722	9454
2047	42744	9433
2048	42772	9414
2049	42793	9393
2050	42822	9374
2051	42844	9354
2052	42865	9333
2053	42890	9313
2054	42912	9292
2055	42933	9271
2056	42956	9251
2057	42976	9230
2058	42996	9209
2059	43018	9188
2060	43040	9167
2061	43060	9146
2062	43079	9125
2063	43099	9104
2064	43122	9083
2065	43141	9062
2066	43160	9041
2067	43182	9020
2068	43204	9000
2069	43230	8980
2070	43251	8959
2071	43273	8938
2072	43293	8917
2073	43314	8896
2074	43333	8875
2075	43354	8854
2076	43373	8833
2077	43391	8811
2078	43411	8790
2079	43435	8770
2080	43452	8748
2081	43469	8727
2082	43490	8706
2083	43510	8685
2084	43535	8665
2085	43552	8643
2086	43574	8623
2087	43596	8602
2088	43616	8581
2089	43635	8560
2090	43655	8539
2091	43675	8518
2092	43696	8497
2093	43718	8476
2094	43739	8455
2095	43760	8434
2096	43780	8413
2097	43799	8392
2098	43821	8371
2099	43843	8351
2100	43864	8330
2101	43886	8309
2102	43908	8288
2103	43931	8268
2104	43952	8247
2105	43974	8226
2106	43996	8206
2107	44018	8185
2108	44040	8164
2109	44062	8144
2110	44084	8123
2111	44106	8102
2112	44130	8082
2113	44153	8062
2114	44175	8041
2115	44197	8020
2116	44222	8000
2117	44244	7979
2118	44266	7959
2119	44290	7938
2120	44314	7918
2121	44335	7897
2122	44358	7877
2123	44381	7856
2124	44402	7835
2125	44425	7815
2126	44445	7794
2127	44466	7773
2128	44490	7752
2129	44511	7732
2130	44534	7711
2131	44555	7690
2132	44576	7669
2133	44599	7649
2134	44620	7628
2135	44640	7607
2136	44662	7586
2137	44687	7566
2138	44713	7546
2139	44734	7525
2140	44754	7504
2141	44776	7483
2142	44800	7463
2143	44821	7442
2144	44842	7421
2145	44859	7399
2146	44880	7379
2147	44899	7357
2148	44918	7336
2149	44938	7315
2150	44962	7295
2151	44984	7274
2152	45005	7253
2153	45026	7232
2154	45047	7211
2155	45069	7190
2156	45087	7169
2157	45104	7148
2158	45125	7127
2159	45145	7106
2160	45163	7084
2161	45182	7063
2162	45200	7042
2163	45220	7021
2164	45243	7000
2165	45263	6979
2166	45282	6958
2167	45301	6937
2168	45323	6916
2169	45345	6895
2170	45364	6874
2171	45381	6853
2172	45401	6832
2173	45420	6811
2174	45438	6789
2175	45456	6768
2176	45475	6747
2177	45498	6726
2178	45518	6705
2179	45540	6684
2180	45559	6663
2181	45582	6643
2182	45606	6622
2183	45627	6601
2184	45650	6581
2185	45672	6560
2186	45694	6539
2187	45718	6519
2188	45739	6498
2189	45759	6477
2190	45778	6456
2191	45800	6435
2192	45819	6414
2193	45838	6393
2194	45857	6372
2195	45879	6351
2196	45899	6330
2197	45920	6309
2198	45941	6288
2199	45962	6267
2200	45981	6246
2201	46000	6225
2202	46021	6204
2203	46042	6183
2204	46061	6162
2205	46082	6141
2206	46102	6120
2207	46123	6099
2208	46146	6079
2209	46166	6058
2210	46185	6036
2211	46203	6015
2212	46223	5994
2213	46242	5973
2214	46269	5953
2215	46290	5932
2216	46308	5911
2217	46329	5890
2218	46350	5869
2219	46370	5848
2220	46394	5828
2221	46415	5807
2222	46436	5786
2223	46458	5765
2224	46481	5744
2225	46500	5723
2226	46520	5702
2227	46541	5681
2228	46563	5661
2229	46585	5640
2230	46606	5619
2231	46627	5598
2232	46649	5577
2233	46670	5557
2234	46693	5536
2235	46714	5515
2236	46736	5494
2237	46757	5473
2238	46783	5453
2239	46804	5432
2240	46826	5411
2241	46848	5391
2242	46870	5370
2243	46892	5349
2244	46914	5328
2245	46935	5307
2246	46956	5287
2247	46979	5266
2248	47000	5245
2249	47021	5224
2250	47040	5203
2251	47063	5182
2252	47084	5161
2253	47109	5141
2254	47132	5120
2255	47152	5099
2256	47171	5078
2257	47192	5057
2258	47214	5037
2259	47235	5016
2260	47254	4995
2261	47274	4974
2262	47294	4953
2263	47316	4932
2264	47336	4911
2265	47355	4890
2266	47375	4869
2267	47396	4848
2268	47419	4827
2269	47440	4806
2270	47459	4785
2271	47480	4764
2272	47499	4743
2273	47519	4722
2274	47538	4701
2275	47559	4680
2276	47579	4659
2277	47598	4638
2278	47618	4617
2279	47637	4596
2280	47659	4575
2281	47677	4554
2282	47699	4533
2283	47719	4512
2284	47739	4491
2285	47761	4471
2286	47784	4450
2287	47804	4429
2288	47826	4408
2289	47846	4387
2290	47865	4366
2291	47884	4345
2292	47903	4324
2293	47924	4303
2294	47944	4282
2295	47969	4262
2296	47995	4241
2297	48018	4220
2298	48041	4200
2299	48068	4179
2300	48090	4159
2301	48113	4138
2302	48134	4117
2303	48158	4096
2304	48179	4075
2305	48199	4054
2306	48222	4034
2307	48243	4013
2308	48266	3992
2309	48289	3971
2310	48312	3951
2311	48331	3930
2312	48353	3909
2313	48372	3888
2314	48395	3867
2315	48414	3846
2316	48433	3825
2317	48456	3804
2318	48478	3783
2319	48499	3762
2320	48524	3742
2321	48542	3721
2322	48560	3700
2323	48580	3679
2324	48608	3658
2325	48632	3638
2326	48655	3617
2327	48676	3596
2328	48697	3575
2329	48716	3554
2330	48738	3533
2331	48761	3512
2332	48779	3491
2333	48798	3470
2334	48821	3449
2335	48840	3428
2336	48860	3407
2337	48883	3387
2338	48905	3366
2339	48929	3345
2340	48950	3324
2341	48969	3303
2342	48990	3282
2343	49010	3261
2344	49030	3240
2345	49050	3219
2346	49071	3198
2347	49091	3178
2348	49113	3157
2349	49132	3136
2350	49151	3115
2351	49171	3094
2352	49191	3073
2353	49213	3052
2354	49233	3031
2355	49258	3010
2356	49277	2989
2357	49299	2968
2358	49318	2947
2359	49339	2926
2360	49357	2905
2361	49377	2884
2362	49397	2863
2363	49420	2843
2364	49442	2822
2365	49463	2801
2366	49484	2780
2367	49505	2759
2368	49525	2738
2369	49546	2717
2370	49566	2696
2371	49585	2675
2372	49608	2654
2373	49628	2634
2374	49650	2613
2375	49670	2592
2376	49695	2571
2377	49716	2550
2378	49735	2529
2379	49754	2508
2380	49777	2487
2381	49800	2467
2382	49820	2446
2383	49843	2425
2384	49864	2404
2385	49887	2383
2386	49908	2362
2387	49928	2341
2388	49949	2320
2389	49971	2299
2390	49991	2279
2391	50012	2258
2392	50031	2237
2393	50048	2216
2394	50070	2195
2395	50095	2174
2396	50114	2153
2397	50133	2132
2398	50153	2111
2399	50172	2090
2400	50190	2069
2401	50209	2048
2402	50233	2027
2403	50253	2006
2404	50275	1985
2405	50296	1965
2406	50315	1944
2407	50338	1923
2408	50362	1902
2409	50383	1881
2410	50403	1860
2411	50423	1839
2412	50445	1818
2413	50465	1797
2414	50485	1776
2415	50509	1756
2416	50530	1735
2417	50550	1714
2418	50572	1693
2419	50591	1672
2420	50609	1651
2421	50626	1630
2422	50646	1609
2423	50670	1588
2424	50692	1567
2425	50713	1546
2426	50735	1526
2427	50758	1505
2428	50779	1484
2429	50800	1463
2430	50822	1442
2431	50843	1421
2432	50863	1400
2433	50884	1379
2434	50905	1358
2435	50927	1337
2436	50946	1317
2437	50965	1296
2438	50987	1275
2439	51008	1254
2440	51028	1233
2441	51049	1212
2442	51069	1191
2443	51089	1170
2444	51111	1149
2445	51133	1128
2446	51153	1107
2447	51172	1086
2448	51190	1066
2449	51210	1045
2450	51228	1024
2451	51248	1003
2452	51267	982
2453	51287	961
2454	51306	940
2455	51326	919
2456	51346	898
2457	51366	877
2458	51387	856
2459	51406	835
2460	51427	814
2461	51447	794
2462	51468	773
2463	51486	752
2464	51507	731
2465	51527	710
2466	51547	689
2467	51567	668
2468	51587	647
2469	51607	626
2470	51626	605
2471	51645	584
2472	51665	564
2473	51685	543
2474	51708	522
2475	51732	501
2476	51752	480
2477	51772	459
2478	51792	438
2479	51812	417
2480	51830	396
2481	51849	376
2482	51870	355
2483	51890	334
2484	51909	313
2485	51928	292
2486	51953	271
2487	51976	250
2488	51999	229
2489	52019	208
2490	52042	188
2491	52066	167
2492	52089	146
2493	52109	125
2494	52130	104
2495	52153	83
2496	52175	62
2497	52198	41
2498	52219	20
2499	52236	0
